Time(s) 	 Filtered Altitude MSL(m) 	 Filtered Altitude AGL(m) 	 Filtered Velocity(m/s) 	 Filtered Acceleration(m/s/s) 	 Altitude MSL(m)  	 Altitude AGL(m) 	 Velocity(m/s) 	 Acceleration (m/s/s)1.17	4.44	-289.47	3.79	3.24	88.77	-205.14	75.80	64.73
61.50	88.30	-205.61	0.05	0.15	88.42	-205.49	0.37	0.95
61.68	88.32	-205.59	0.09	0.19	88.49	-205.42	0.40	0.13
61.86	88.33	-205.58	0.08	-0.03	88.43	-205.48	-0.34	-4.16
62.03	88.34	-205.57	0.04	-0.25	88.36	-205.54	-0.38	-0.22
62.21	88.34	-205.57	0.02	-0.07	88.40	-205.51	0.19	3.18
62.39	88.35	-205.56	0.04	0.10	88.43	-205.48	0.18	-0.02
62.56	88.35	-205.55	0.04	0.00	88.41	-205.49	-0.09	-1.56
62.74	88.36	-205.55	0.03	-0.08	88.39	-205.51	-0.11	-0.09
62.92	88.37	-205.53	0.07	0.25	88.59	-205.32	1.08	6.55
63.10	88.39	-205.52	0.08	0.06	88.45	-205.45	-0.75	-10.28
63.28	88.40	-205.51	0.05	-0.18	88.50	-205.40	0.27	5.77
63.46	88.41	-205.50	0.08	0.14	88.56	-205.34	0.34	0.40
63.63	88.42	-205.48	0.07	-0.01	88.52	-205.38	-0.23	-3.21
63.81	88.44	-205.47	0.08	0.00	88.59	-205.31	0.40	3.49
63.99	88.45	-205.45	0.10	0.14	88.63	-205.27	0.21	-1.09
64.17	88.47	-205.43	0.10	-0.00	88.63	-205.28	-0.02	-1.30
64.34	88.49	-205.42	0.10	-0.01	88.66	-205.24	0.20	1.23
64.52	88.51	-205.40	0.10	0.02	88.68	-205.23	0.08	-0.67
64.70	88.52	-205.39	0.06	-0.26	88.53	-205.37	-0.80	-4.97
64.87	88.51	-205.39	-0.02	-0.42	88.43	-205.47	-0.56	1.35
65.05	88.51	-205.39	-0.01	0.07	88.57	-205.33	0.79	7.62
65.23	88.52	-205.38	0.05	0.29	88.62	-205.29	0.24	-3.10
65.41	88.53	-205.38	0.03	-0.09	88.53	-205.37	-0.46	-3.86
65.58	88.53	-205.38	0.02	-0.06	88.58	-205.32	0.29	4.20
65.76	88.54	-205.37	0.06	0.23	88.68	-205.23	0.54	1.45
65.94	88.55	-205.35	0.07	0.05	88.64	-205.27	-0.23	-4.36
66.11	88.56	-205.35	0.04	-0.14	88.61	-205.29	-0.14	0.49
66.29	88.57	-205.34	0.05	0.02	88.67	-205.24	0.30	2.51
66.47	88.57	-205.33	0.04	-0.01	88.63	-205.28	-0.23	-3.03
66.64	88.58	-205.33	0.03	-0.09	88.63	-205.28	-0.00	1.32
66.82	88.58	-205.32	0.02	-0.07	88.59	-205.31	-0.19	-1.05
67.00	88.58	-205.32	-0.01	-0.15	88.53	-205.37	-0.33	-0.82
67.18	88.58	-205.33	-0.03	-0.10	88.53	-205.38	-0.03	1.69
67.35	88.57	-205.33	-0.02	0.03	88.54	-205.36	0.10	0.73
67.53	88.57	-205.34	-0.01	0.09	88.57	-205.33	0.18	0.47
67.71	88.57	-205.33	0.02	0.13	88.62	-205.28	0.26	0.47
67.89	88.58	-205.32	0.06	0.27	88.75	-205.16	0.71	2.52
68.07	88.60	-205.30	0.10	0.23	88.79	-205.12	0.22	-2.79
68.25	88.62	-205.29	0.09	-0.09	88.73	-205.18	-0.33	-3.11
68.42	88.63	-205.28	0.07	-0.11	88.75	-205.16	0.11	2.46
68.60	88.64	-205.27	0.04	-0.15	88.66	-205.25	-0.50	-3.39
68.78	88.63	-205.27	-0.02	-0.33	88.56	-205.35	-0.57	-0.38
68.96	88.63	-205.28	-0.03	-0.10	88.59	-205.32	0.17	4.12
69.13	88.62	-205.28	-0.04	-0.05	88.52	-205.39	-0.41	-3.27
69.31	88.62	-205.29	-0.01	0.16	88.67	-205.23	0.89	7.31
69.49	88.63	-205.28	0.04	0.32	88.71	-205.20	0.20	-3.89
69.66	88.64	-205.27	0.07	0.16	88.79	-205.12	0.43	1.26
69.84	88.65	-205.25	0.08	0.05	88.77	-205.14	-0.10	-2.96
70.02	88.67	-205.24	0.08	0.01	88.82	-205.09	0.28	2.16
70.20	88.68	-205.23	0.06	-0.11	88.73	-205.18	-0.49	-4.31
70.37	88.68	-205.22	0.03	-0.20	88.71	-205.19	-0.10	2.20
70.55	88.69	-205.22	0.02	-0.02	88.73	-205.18	0.09	1.05
70.73	88.68	-205.22	-0.02	-0.23	88.58	-205.33	-0.86	-5.36
70.90	88.67	-205.24	-0.07	-0.31	88.53	-205.38	-0.26	3.40
71.08	88.66	-205.25	-0.08	-0.01	88.54	-205.36	0.06	1.81
71.26	88.64	-205.26	-0.06	0.07	88.55	-205.36	0.03	-0.17
71.44	88.64	-205.27	-0.04	0.11	88.59	-205.31	0.26	1.28
71.61	88.63	-205.27	-0.01	0.17	88.64	-205.27	0.25	-0.04
71.79	88.64	-205.27	0.03	0.22	88.73	-205.18	0.51	1.46
71.97	88.65	-205.26	0.05	0.16	88.74	-205.16	0.10	-2.33
72.15	88.66	-205.25	0.06	0.02	88.76	-205.14	0.09	-0.06
72.32	88.67	-205.24	0.06	-0.02	88.75	-205.15	-0.04	-0.73
72.50	88.68	-205.22	0.08	0.11	88.86	-205.04	0.60	3.50
72.68	88.70	-205.21	0.08	0.03	88.79	-205.11	-0.38	-5.49
72.86	88.70	-205.20	0.03	-0.28	88.71	-205.19	-0.45	-0.38
73.04	88.71	-205.20	0.04	0.03	88.82	-205.08	0.60	5.96
73.21	88.72	-205.18	0.06	0.15	88.82	-205.08	0.00	-3.41
73.39	88.73	-205.18	0.03	-0.20	88.72	-205.19	-0.57	-3.15
73.57	88.73	-205.18	-0.00	-0.18	88.72	-205.19	-0.00	3.18
73.75	88.72	-205.18	-0.01	-0.05	88.69	-205.22	-0.17	-0.93
73.92	88.72	-205.18	0.01	0.12	88.79	-205.11	0.57	4.16
74.10	88.74	-205.17	0.08	0.39	88.93	-204.97	0.80	1.33
74.28	88.76	-205.15	0.11	0.17	88.93	-204.98	-0.03	-4.68
74.45	88.77	-205.13	0.08	-0.17	88.86	-205.04	-0.36	-1.89
74.63	88.78	-205.13	0.04	-0.21	88.82	-205.08	-0.23	0.72
74.81	88.78	-205.12	0.02	-0.12	88.80	-205.10	-0.12	0.62
74.99	88.78	-205.12	0.00	-0.09	88.77	-205.14	-0.18	-0.30
75.17	88.78	-205.12	-0.01	-0.05	88.77	-205.13	0.01	1.08
75.34	88.78	-205.13	-0.02	-0.06	88.73	-205.18	-0.24	-1.44
75.52	88.78	-205.13	-0.01	0.04	88.79	-205.12	0.35	3.34
75.69	88.78	-205.12	0.03	0.26	88.89	-205.02	0.55	1.14
75.87	88.79	-205.11	0.07	0.20	88.93	-204.98	0.23	-1.78
76.05	88.81	-205.10	0.06	-0.04	88.89	-205.02	-0.23	-2.65
76.22	88.82	-205.09	0.05	-0.06	88.92	-204.99	0.17	2.27
76.40	88.82	-205.08	0.05	-0.03	88.88	-205.02	-0.17	-1.92
76.58	88.83	-205.08	0.02	-0.15	88.84	-205.06	-0.24	-0.37
76.76	88.83	-205.08	-0.01	-0.20	88.77	-205.14	-0.43	-1.06
76.94	88.82	-205.09	-0.05	-0.18	88.72	-205.18	-0.24	1.05
77.11	88.81	-205.09	-0.03	0.08	88.80	-205.10	0.44	3.84
77.29	88.82	-205.09	0.03	0.33	88.93	-204.98	0.70	1.47
77.47	88.82	-205.08	0.03	0.03	88.83	-205.08	-0.58	-7.28
77.65	88.83	-205.08	0.02	-0.07	88.90	-205.01	0.41	5.59
77.82	88.83	-205.07	0.03	0.03	88.86	-205.05	-0.25	-3.76
78.00	88.83	-205.07	-0.00	-0.17	88.80	-205.10	-0.30	-0.27
78.18	88.83	-205.08	-0.01	-0.05	88.82	-205.08	0.11	2.31
78.36	88.83	-205.08	-0.00	0.06	88.84	-205.07	0.08	-0.17
78.53	88.83	-205.08	0.00	0.02	88.84	-205.07	-0.00	-0.47
78.71	88.83	-205.07	0.01	0.02	88.85	-205.06	0.07	0.42
78.89	88.83	-205.07	0.02	0.04	88.87	-205.04	0.10	0.14
79.06	88.84	-205.07	0.02	0.02	88.87	-205.04	0.01	-0.47
79.24	88.84	-205.07	0.01	-0.03	88.86	-205.05	-0.07	-0.46
79.42	88.84	-205.06	0.01	-0.01	88.87	-205.03	0.08	0.81
79.59	88.85	-205.06	0.04	0.17	88.97	-204.94	0.54	2.61
79.77	88.86	-205.04	0.06	0.10	88.96	-204.95	-0.06	-3.36
79.95	88.87	-205.04	0.04	-0.11	88.92	-204.99	-0.22	-0.87
80.13	88.88	-205.03	0.04	-0.04	88.95	-204.96	0.17	2.19
80.31	88.88	-205.02	0.05	0.05	88.96	-204.94	0.10	-0.40
80.48	88.89	-205.01	0.05	0.02	88.98	-204.93	0.08	-0.11
80.66	88.90	-205.01	0.02	-0.14	88.89	-205.01	-0.49	-3.19
80.84	88.89	-205.01	-0.03	-0.30	88.80	-205.11	-0.52	-0.20
81.01	88.88	-205.03	-0.08	-0.31	88.69	-205.22	-0.63	-0.58
81.19	88.86	-205.05	-0.10	-0.10	88.70	-205.20	0.10	4.08
81.37	88.84	-205.06	-0.08	0.09	88.71	-205.20	0.01	-0.48
81.55	88.83	-205.08	-0.07	0.07	88.73	-205.18	0.11	0.55
