Time(s) 	 Filtered Altitude MSL(m) 	 Filtered Altitude AGL(m) 	 Filtered Velocity(m/s) 	 Filtered Acceleration(m/s/s) 	 Altitude MSL(m)  	 Altitude AGL(m) 	 Velocity(m/s) 	 Acceleration (m/s/s) 	 Chute Arm 	 Chute Release15.36	7.94	-150.83	0.52	0.03	158.76	-0.01	10.34	0.67	0	0
58.17	174.88	16.11	2.02	-0.40	178.41	19.64	1.57	2.24	0	0
58.35	175.27	16.49	2.10	0.40	179.10	20.33	3.73	11.70	0	0
58.54	175.65	16.88	2.05	-0.23	179.07	20.30	-0.17	-21.01	0	0
58.73	176.03	17.25	2.02	-0.18	179.74	20.97	3.62	20.40	0	0
58.92	176.40	17.62	1.96	-0.34	179.74	20.96	-0.03	-19.21	0	0
59.10	176.75	17.97	1.89	-0.37	180.04	21.27	1.64	9.01	0	0
59.29	177.10	18.32	1.88	-0.06	180.47	21.70	2.29	3.50	0	0
59.48	177.45	18.68	1.90	0.12	180.79	22.02	1.72	-3.06	0	0
59.67	177.83	19.05	1.98	0.41	181.62	22.85	4.38	13.97	0	0
59.85	178.22	19.45	2.10	0.68	181.90	23.12	1.48	-15.49	0	0
60.04	178.59	19.82	2.00	-0.56	181.98	23.20	0.43	-5.66	0	0
60.22	178.95	20.18	1.94	-0.34	182.36	23.59	2.10	9.03	0	0
60.41	179.29	20.52	1.82	-0.63	182.40	23.62	0.17	-10.21	0	0
60.60	179.64	20.86	1.86	0.22	183.10	24.32	3.76	19.31	0	0
60.78	180.00	21.23	1.95	0.52	183.45	24.67	1.89	-10.05	0	0
60.97	180.35	21.58	1.89	-0.34	183.59	24.82	0.77	-6.02	0	0
61.16	180.71	21.94	1.91	0.10	184.22	25.45	3.39	14.10	0	0
61.34	181.06	22.29	1.90	-0.04	184.28	25.50	0.30	-16.66	0	0
61.53	181.42	22.65	1.93	0.13	185.02	26.25	3.99	19.86	0	0
61.71	181.78	23.01	1.95	0.10	185.06	26.29	0.23	-20.20	0	0
61.90	182.13	23.36	1.88	-0.36	185.49	26.72	2.31	11.17	0	0
62.09	182.48	23.70	1.80	-0.39	185.66	26.89	0.89	-7.42	0	0
62.28	182.80	24.03	1.75	-0.29	185.80	27.03	0.74	-0.84	0	0
62.46	183.12	24.35	1.70	-0.26	186.13	27.36	1.78	5.61	0	0
62.65	183.43	24.66	1.68	-0.13	186.34	27.57	1.15	-3.36	0	0
62.84	183.76	24.99	1.77	0.48	187.09	28.32	4.00	15.28	0	0
63.02	184.11	25.34	1.88	0.59	187.41	28.63	1.72	-12.25	0	0
63.21	184.45	25.68	1.84	-0.20	187.65	28.87	1.29	-2.31	0	0
63.39	184.79	26.02	1.83	-0.02	188.08	29.31	2.32	5.54	0	0
63.58	185.12	26.35	1.78	-0.28	188.13	29.36	0.30	-10.85	0	0
63.77	185.47	26.70	1.85	0.34	189.09	30.32	5.05	25.15	0	0
63.95	185.83	27.06	1.94	0.52	189.08	30.31	-0.05	-27.42	0	0
64.14	186.17	27.40	1.80	-0.75	189.29	30.52	1.13	6.31	0	0
64.33	186.50	27.73	1.80	-0.02	189.74	30.97	2.41	6.92	0	0
64.52	186.84	28.07	1.77	-0.16	189.99	31.22	1.32	-5.75	0	0
64.70	187.19	28.42	1.87	0.56	190.69	31.92	3.76	13.05	0	0
64.89	187.55	28.77	1.92	0.24	190.82	32.04	0.66	-16.66	0	0
65.08	187.89	29.12	1.84	-0.42	191.15	32.38	1.79	6.02	0	0
65.27	188.23	29.46	1.79	-0.25	191.43	32.66	1.48	-1.62	0	0
65.45	188.55	29.78	1.74	-0.30	191.48	32.71	0.27	-6.50	0	0
65.64	188.87	30.09	1.70	-0.18	191.92	33.15	2.35	11.24	0	0
65.82	189.19	30.42	1.79	0.52	192.28	33.50	1.99	-1.98	0	0
66.00	189.50	30.72	1.64	-0.83	192.20	33.43	-0.40	-12.90	0	0
66.19	189.76	30.99	1.44	-1.05	192.16	33.39	-0.21	1.04	0	0
